member_id,zone,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_contribution
74,splash,7.742579016135423e-05,2.7765872700409516e-05,4.867714480883664e-05,2.7432971416391724e-05,5.559863235761591e-06,5.816825999891676e-06,7.270620464622823e-05,5.6855429673490435e-05,1.0799590481259028e-05,9.130862691391656e-05,1.0032433333218847e-05,1.8739572897333483e-05,1.2710109456150966e-05,0.00012461351541200933,5.450856531302517e-05,3.4539806358528725e-05,0.0001648682076449027,8.837008156794093e-06,5.50910619218643e-05,1.494355310787233e-05,0.0001557385745907792,3.7409192942259656e-05,9.775838720761808e-05,0.00021753833277576918,0.00014683098299238416,1.5997277217238463e-05,2.9533694546803158e-05,1.6677075484805713e-05,0.0002846136443559169,3.516382387525869e-05,0.00031028882182941424,0.00038325799284966806,0.0006300199482256387,0.00018177797609753707,5.298145006621111e-05,0.0002561891280150357,0.0004344441782848277,0.00039307499081509483,0.0010836901832218591,0.0004705092294966006,9.782508277819492e-05,0.00010996972771704169,0.00015909519782957344,0.0002885177919833722,0.0002447477390671164,0.0011029285697461287,0.0007654440871291611,0.00023994221129082014,0.00015239982586381237,0.00011055769979250693,0.00011012892004510225,0.0005155221381170841,0.001143052260164868,0.00042457226747589035,0.00017072632808559057,0.00019899496430108335,0.0002518628442333929,0.0012268861135592301,0.0006244051029605571,0.0003125933062791433,0.0001672257602944749,0.00028328613328849797,0.0011529804734101772,0.0003964229477037597,0.00027498158672299684,0.00027338119552475747,0.000285278895506397,0.0008004898387689506,0.0009096414093679553,LC_V18_H2p0_T7,0.0012268861135592301
75,splash,0.00011016711718450672,1.0338066776831948e-05,1.789479330588948e-05,1.0536772173983395e-05,2.0886245061699813e-06,3.1896304403763217e-06,2.594979924986635e-05,2.0283142763249216e-05,4.300394503473248e-06,3.324516036214082e-05,3.5837798776859125e-06,1.0972401940494786e-05,6.298722049224659e-06,7.369405584809918e-05,3.2230638475188336e-05,2.512913259966817e-05,0.00011725484079346577,5.633430455164209e-06,5.2931410704353365e-05,1.3061528993829329e-05,9.287017511266429e-05,2.2104507023161314e-05,7.404794699475427e-05,0.00016226297134288122,0.00014570443567354124,1.3968425158382567e-05,3.421753599950201e-05,1.865041936229768e-05,0.0002789963743411027,3.439222314708903e-05,0.0003344302425976083,0.0004102182496370131,0.0007544630520076611,0.00023788440715022955,6.706990714379475e-05,0.00018184830137224899,0.0003279687927544442,0.0002944825566508528,0.000917542072238037,0.0004448712584012088,0.00010746153168659519,0.0001130459536255413,0.00011299191263805468,0.00020315544230446844,0.00017250698236749354,0.000826027740791154,0.0006284333818469103,0.0002283538055918422,0.0001350758708347834,0.00011263998864370511,8.177922480226521e-05,0.00041033352879335787,0.0009873658195351936,0.0004108132660067836,0.0001547515815216232,0.00020227261111082989,0.00020922965384916804,0.0010741239652738703,0.0005970927642135184,0.00031059819698661705,0.0001797724723593809,0.00024387806232837892,0.0010753217575388116,0.000381756171320765,0.0002856680548335982,0.00023531339200958632,0.0002538075596180693,0.0007650165909492046,0.0008316286412179635,LC_V20_H2p5_T7,0.0010753217575388116
76,splash,7.859721328299541e-05,2.648169628340326e-05,4.6517925098101586e-05,2.6136270314336563e-05,5.304232649935659e-06,5.547299611234928e-06,6.853274165331607e-05,5.364877772511257e-05,1.014855913809528e-05,8.606014492812374e-05,9.463359521651281e-06,1.7514875590618736e-05,1.1965856879469067e-05,0.00012327519755455632,5.397329953089377e-05,3.358368507567388e-05,0.00016115564828287488,8.714620138540976e-06,5.354654379040697e-05,1.4558557707849146e-05,0.0001424076228344424,3.420279705876837e-05,9.036905380864617e-05,0.0002003608549771278,0.0001394202532173119,1.4851805462558473e-05,2.8702024259155222e-05,1.5947651036407945e-05,0.0003046983713965607,3.761072564186415e-05,0.00033740435585799473,0.00041415010411856464,0.0006925875236537542,0.000200922949655629,5.833416099831214e-05,0.000245451672430678,0.00041541854187429454,0.0003766227384022233,0.0010389165100060088,0.00045266716656801586,9.529447151150458e-05,0.0001062504775002508,0.00015129643771303507,0.0002766831613888074,0.0002343795324862189,0.0010620991511724775,0.0007383957306183656,0.0002337524115596182,0.00014733329828338018,0.00010794994497819734,0.0001013729989156881,0.00046909750536426896,0.0010363231610336313,0.00038440825416041617,0.0001527136983418445,0.00018030252232375808,0.0002338328206712399,0.0011339631156398664,0.000577001178131326,0.00028794996297397467,0.00015489005442829824,0.0002632070922125141,0.0010579383061192463,0.0003620110081207454,0.000253823218380195,0.00024537056709370865,0.00025454432914521883,0.000714884849206411,0.0008422466792979259,LC_V18_H2p0_T7,0.0011339631156398664
77,splash,5.992466148675394e-05,1.7036356188699267e-05,2.9184744344716564e-05,1.7833689735197915e-05,3.4874078529026313e-06,4.034820195631146e-06,5.0213489247814925e-05,3.887528085353599e-05,8.366345119969804e-06,6.597932584053206e-05,7.0842659595102975e-06,1.4892183628293556e-05,9.689923957948615e-06,0.00017154840400014388,7.488827950262278e-05,4.85979212985732e-05,0.00023101709029294386,1.2265752536492867e-05,7.768765742562807e-05,2.0943161011507762e-05,0.00015263479482656106,3.654645623035421e-05,9.967807530308295e-05,0.00021890419806773912,0.00015260890425552017,1.6473828891547217e-05,2.9692899594443283e-05,1.7612934578088313e-05,0.0010083514328827813,0.00012456733527735578,0.001083876949020716,0.0013415841526560352,0.002123639576409762,0.0005885891579889082,0.00017651319336608646,0.0006555815071503436,0.0011030056333290507,0.00099796618654795,0.002731287620413135,0.001180384881504554,0.00024205319613628958,0.0002743043392894419,0.0003718639973337987,0.0006724424659749524,0.000569431818186323,0.0025507788536285715,0.0017595098512842575,0.0005474582914961327,0.00034879586252944435,0.0002506198491378428,0.00025124719118647384,0.001171272543018971,0.0025847955873976214,0.000950128071893499,0.00038220731741874273,0.0004399123720041478,0.0006023724354382013,0.0029095734893973125,0.0014653498557650837,0.0007269396923689248,0.0003782214981323721,0.0006085257021689837,0.0024652377558639004,0.0008397203136584003,0.0005718675937639547,0.0005027823723405257,0.0005196292779683571,0.0014275602016771802,0.0014804531885030591,LC_V18_H2p0_T7,0.0029095734893973125
78,splash,4.717322336500189e-05,1.4026007605121498e-05,2.4541442626403426e-05,1.43708202050129e-05,2.8764563760841536e-06,3.1526494598904794e-06,5.6464509755161984e-05,4.411635401094859e-05,8.695826605742619e-06,7.260707533416488e-05,7.912241108720237e-06,1.5525937594338704e-05,1.0396310573519254e-05,0.0001838521394922521,8.061716839888313e-05,4.997486143989866e-05,0.00024251150821247899,1.3125245035978323e-05,8.000711038912497e-05,2.1947691390826418e-05,0.00017010483513950098,4.08849473275534e-05,0.00010634132259050218,0.00023763790323838091,0.0001571872071198222,1.7520991172424703e-05,2.948733813317174e-05,1.7867459527304792e-05,0.0008971969167861601,0.0001109778522717721,0.0009548835459938272,0.0011874189726310393,0.0018584498015055805,0.0005114049686667951,0.00015423011740145964,0.0006213142385157941,0.0010355871900233678,0.0009411113077358894,0.0025478681237227647,0.0010940392630323385,0.00022086673655133564,0.0002525184802137206,0.0003738295959741197,0.0006728738276243827,0.0005715163895569954,0.0025445271730527076,0.0017467795277487342,0.0005376048849349312,0.00034432127215867393,0.00024453607661478283,0.0002540168193653598,0.0011777211423492848,0.0025850995502684072,0.0009373952152918248,0.0003804181337298679,0.0004312554986879285,0.000596530640500866,0.002870565332917744,0.0014313489551344533,0.0007076174728023254,0.00036353210781124617,0.000611723702266992,0.002458872518596232,0.0008364696369193529,0.0005637457563249143,0.0005074344366320479,0.0005235575760535473,0.0014208273760382033,0.0015513314381416555,LC_V18_H2p0_T7,0.002870565332917744
79,splash,5.1055168923152686e-05,1.535698693532418e-05,2.6488548002498846e-05,1.6085239358902767e-05,3.1611826248237382e-06,3.636976920709581e-06,6.101060965554774e-05,4.731236766050729e-05,1.0001076735107514e-05,7.957963694526757e-05,8.573890160679697e-06,1.7730963823472237e-05,1.1605201207000253e-05,0.00019006134506111404,8.302214541088882e-05,5.362083530780393e-05,0.00025520324313879346,1.3587788909985247e-05,8.547689690811864e-05,2.309814325365393e-05,0.00017822951383347074,4.267623225491668e-05,0.00011443455071424123,0.00025131364011129597,0.00017207319591010654,1.8463100483755816e-05,3.262031206613254e-05,1.9269708708784192e-05,0.000988711506551673,0.00012215829996612874,0.0010644666746672958,0.001318032078047735,0.002089679374219656,0.0005801446426184796,0.0001739284194637279,0.0006668573880796806,0.0011224356096974162,0.001015718046858523,0.002782182477282992,0.0012027443905580765,0.0002467483711724475,0.00027947105756663,0.0003912342866677178,0.0007076526482345543,0.0005995286731838827,0.002685682443346161,0.0018518280197526013,0.0005758399744841079,0.0003667181535459052,0.0002632312839419346,0.0002661022768426946,0.0012398608914853814,0.002735233535332913,0.0009961944753527434,0.00040151735799770537,0.00046048695308287843,0.0006285925252813258,0.0030400461979752224,0.0015297913675680042,0.0007599082021788276,0.00039473627197526097,0.0006370643338049479,0.0025791671658153296,0.0008801773019298259,0.0005983752971652804,0.0005400587946986857,0.0005585010024257627,0.0015300161830284844,0.0015791230352170664,LC_V18_H2p0_T7,0.0030400461979752224
80,splash,5.542848363211914e-05,1.6288940061240044e-05,2.8283667182971478e-05,1.6666504653834783e-05,3.3164469140138145e-06,3.6441030810397e-06,4.207404597466627e-05,3.2873797870651155e-05,6.508584504563685e-06,5.443780192683662e-05,5.9189652704059744e-06,1.173923595637451e-05,7.836909408796885e-06,0.00015401046152970424,6.764465129062539e-05,4.145041585663852e-05,0.0002021046295779229,1.0994824543890681e-05,6.668336288215317e-05,1.8341048324941684e-05,0.00015106571938094962,3.637081148729274e-05,9.097769695954754e-05,0.00020509421381353777,0.00012947855618589116,1.4880524270468096e-05,2.4268628676473885e-05,1.4716523651299036e-05,0.0008708709009089309,0.00010777641235726402,0.0009231008021259767,0.0011498639583294808,0.0017932767534165465,0.0004931413203686962,0.0001490282970554225,0.0006005984098999631,0.000999951369106183,0.0009093515365364869,0.0024588143484066856,0.0010557703478428818,0.0002127840613521853,0.00024354555485180668,0.0003622721177998705,0.0006503949111928703,0.0005526952581264372,0.0024535539365122348,0.001682617928592951,0.0005162189233383287,0.00033156695889960495,0.00023486051770431487,0.00023917909053376948,0.0011077825523074954,0.002430663971578654,0.0008748988235399369,0.00035518295629696344,0.0004024694716089588,0.0005559149102318017,0.0026743528787172674,0.0013331369130549122,0.0006585427412791954,0.0003381501073528162,0.000570703772630426,0.0022929502060593135,0.0007788793238933365,0.0005242365745590131,0.000467772366769197,0.00048168333046510824,0.0013057199491302621,0.0013954908200593007,LC_V18_H2p0_T7,0.0026743528787172674
81,splash,5.0776623896038066e-05,1.8044875601795363e-05,3.121984610688484e-05,1.870279728492593e-05,3.6965300918247573e-06,4.178954484479258e-06,6.35982103657906e-05,4.926140054521799e-05,1.0367525620885867e-05,8.269991106157163e-05,8.915260953166023e-06,1.8320559225709696e-05,1.2011950517169101e-05,0.00018127688504654968,7.897537498931752e-05,5.1461772743298604e-05,0.00024412129060785232,1.2930093980650224e-05,8.193686786625167e-05,2.2077626434233685e-05,0.0001711588612675018,4.0915919675884774e-05,0.00011004342535034811,0.00024131761812696583,0.00016495975140609384,1.7595949094898254e-05,3.1115246963275e-05,1.8296344458228473e-05,0.0008064728679741742,9.967021664563611e-05,0.0008676064927419961,0.0010745555374096923,0.0017062557390227335,0.0004748038169800665,0.00014208769070459147,0.0005647715407344865,0.0009524190445604282,0.0008614114308398816,0.0023646948306499495,0.0010242718409055375,0.00021096864650278058,0.00023847661502019612,0.0003306639195508454,0.0005984017797415626,0.0005066427002532644,0.002272520396567938,0.001563689547804462,0.0004864931147721148,0.0003085286022787421,0.0002214731990199393,0.00023093353305911807,0.0010749731095107788,0.00237254609178616,0.0008662689963841177,0.00034882680447621584,0.00040110560331090255,0.0005377498704349526,0.0025980053322867858,0.0013099161497015256,0.0006500632527406293,0.00033878792532854096,0.0005623947446572907,0.002273384925895868,0.0007726039745439784,0.000525617164858947,0.00048594535456553063,0.0005029421601443299,0.001379440254783914,0.0014982441032446317,LC_V18_H2p0_T7,0.0025980053322867858
82,splash,5.538959258751097e-05,1.7340507397347032e-05,3.00995739888459e-05,1.7719772427730665e-05,3.5277393295678254e-06,3.878036984934084e-06,4.854267333925375e-05,3.7781050987457125e-05,7.62571707657072e-06,6.256224250267422e-05,6.788053112596981e-06,1.3554185252667413e-05,9.004304311739e-06,0.00015162727600197279,6.629998063145615e-05,4.196707468829801e-05,0.00020190369995041696,1.0821964496823525e-05,6.709687307240949e-05,1.8264573898942746e-05,0.00014687332939382873,3.538242365340668e-05,9.125605193853975e-05,0.00020314982234730515,0.00013507722425028766,1.491605795302074e-05,2.531108608806748e-05,1.5229883978174401e-05,0.0007332447468745083,9.068678569307079e-05,0.0007806080387720885,0.0009702803029194016,0.0015201870119865876,0.0004182229466533377,0.00012586182808530368,0.0005270751241790192,0.0008795124909536532,0.0007989204923725011,0.0021653900948796104,0.0009296552116887908,0.00018792436678762852,0.00021446747543480506,0.0003138811632268414,0.0005664762366146208,0.00048017445861679974,0.002144395102273481,0.0014724779381627504,0.0004546598015929027,0.00029028742544248237,0.00020680143233785535,0.0002165474304674466,0.0010054346319680503,0.002206675976347979,0.0007978196996626701,0.00032235576155120824,0.00036644367780808433,0.0004972144181024049,0.002393143496120984,0.001197701618486648,0.0005908605580221782,0.0003044287259569944,0.0005291988479392543,0.0021330581761524704,0.0007236995167213123,0.0004887993851312864,0.00043453349301186307,0.0004479140136101458,0.0012165052449181555,0.0013180234326068932,LC_V18_H2p0_T7,0.002393143496120984
83,splash,6.005653598914102e-05,1.853543079659592e-05,3.183616763359066e-05,1.933841404905287e-05,3.7936209702252185e-06,4.361960008889683e-06,5.72415208530466e-05,4.417523506413496e-05,9.545190478240427e-06,7.468505854235654e-05,8.017400244822504e-06,1.6801958323022355e-05,1.09287936887964e-05,0.00016874406432574953,7.336289202751443e-05,4.88312643008794e-05,0.00022980892291496948,1.2063087653644008e-05,7.767600072800172e-05,2.0802050772222637e-05,0.0001593833653447179,3.80824262922444e-05,0.00010312711827381264,0.0002254645679401702,0.00015427190532985163,1.643844535114153e-05,2.9121471550711223e-05,1.7149640289335408e-05,0.0008257578661219792,0.0001020391192132207,0.0008862785039188639,0.0010972544099143188,0.0017360049849919157,0.00048104895569457825,0.00014403420627458365,0.000550551400006863,0.000927811220764784,0.0008388706286983171,0.0022983221968033854,0.0009933644738667668,0.00020402186193276017,0.00023067289710689004,0.0003139704596533999,0.0005702784773096524,0.00048176338883896197,0.002167298306904965,0.0014925365760246048,0.0004662727422873225,0.0002948071327930433,0.00021213712380900585,0.00021677599012557078,0.0010100815615270264,0.002223577718328306,0.0008196952592412753,0.00032850376296792957,0.0003785753972235706,0.0005094786184644127,0.00245796652336501,0.0012398423322209351,0.0006135868598318641,0.0003195993595749312,0.0005278679309779611,0.002139282607823312,0.0007268099457241892,0.000495438714112993,0.0004414065583356733,0.0004567463158023703,0.001253470121147463,0.0013100887312929017,LC_V18_H2p0_T7,0.00245796652336501
84,splash,4.6338485730494e-05,1.667679679954394e-05,2.9217528817725627e-05,1.6951155701383672e-05,3.4075059223284227e-06,3.674877886407748e-06,5.776806007081907e-05,4.5216069948440203e-05,8.770567135680978e-06,7.410040746550479e-05,8.091547876165606e-06,1.5668676959215233e-05,1.055493590750253e-05,0.00017236115618473382,7.56591544376346e-05,4.64543923539709e-05,0.00022646310005304806,1.2295038873421983e-05,7.458585659772765e-05,2.0501834131458328e-05,0.00016136342358745616,3.876616845621271e-05,0.00010037043782132533,0.00022462833698685725,0.00014767844186404513,1.6462838143792464e-05,2.75451662855318e-05,1.6689499421751122e-05,0.0007493950179976748,9.276497195270431e-05,0.0007948278135809655,0.0009906437474822179,0.0015472154093677383,0.0004260271928271451,0.0001285869212596948,0.0005412444218910199,0.000902350987248907,0.0008205654448855444,0.00222339222178279,0.0009551721432696929,0.00019293943261785814,0.000220342173903582,0.00032093594825717027,0.0005761929991132702,0.0004898244988401535,0.002177327667021267,0.001493778231188551,0.00045920546274871973,0.00029429078424019416,0.00020878754654192242,0.00022365280986170406,0.001034826047100549,0.002268903496450646,0.000820829388485472,0.0003339262887148367,0.00037775412530866194,0.0005160092133243207,0.00248529410830101,0.001240035808495712,0.0006126719328727148,0.0003148979320115496,0.0005479217977250362,0.002197766938166463,0.0007473778076057823,0.0005030264010228883,0.00046367353530897174,0.0004781791225794714,0.0012963732043975687,0.0014529472599473952,LC_V18_H2p0_T7,0.00248529410830101
85,splash,7.20739632663717e-05,4.347173036644168e-05,7.605631424397781e-05,4.272751648553693e-05,8.674713088822298e-06,8.923061872690759e-06,9.593373428886308e-05,7.498800656079436e-05,1.4271227357440127e-05,0.00012048695389556375,1.3236690656942065e-05,2.456531854196891e-05,1.6766573968149388e-05,0.0001490415186844289,6.517618279098665e-05,4.019420804942894e-05,0.00019352851262688345,1.0524813057568384e-05,6.242105912565617e-05,1.7270310914825358e-05,0.00017739907257508972,4.270142548119574e-05,0.00010756154203888219,0.00024131692041806825,0.0001526522915003308,1.750698687175427e-05,2.760641151470326e-05,1.7118095194374723e-05,0.00031552052065975274,3.902157412029184e-05,0.000336307930195987,0.00041797261655437555,0.0006526081987624787,0.00017952779057622088,5.444404105628433e-05,0.00031659335225314305,0.0005277339495039031,0.00048064603239365833,0.0012986337976230446,0.0005576319353775351,0.00011181861334602712,0.00012894511305799373,0.00020911583214084812,0.0003774943319011468,0.0003207159427019323,0.0014290280168352712,0.00098314952378747,0.00030144427122060885,0.00019454092442575832,0.00013765199964259312,0.00013535838156921579,0.0006274839222989285,0.0013782330133854338,0.0004968519143782612,0.0002028562170408706,0.0002289991581108629,0.00029347424566105937,0.001416354861516347,0.0007064964277801085,0.0003504346748132107,0.00017976825510393046,0.0003295150046265984,0.0013236875723750946,0.0004512412922698232,0.0003031197818106559,0.00029114837322329594,0.00030047919120341636,0.0008123360832724416,0.0009750932378069975,LC_V14_H1p5_T6,0.0014290280168352712
86,atmospheric,3.843995653831626e-09,6.517236731575783e-10,1.1502164852244362e-09,6.377612178786593e-10,1.3057091735477616e-10,1.3239694497580643e-10,2.490659273559627e-09,1.9435466267306386e-09,3.703526099621012e-10,3.1138706916511055e-09,3.4156775358921314e-10,6.334302271669215e-10,4.315974771710483e-10,9.891124744346942e-09,4.322833743523766e-09,2.634572268933492e-09,1.273286502170953e-08,6.922423101569048e-10,4.070644196037796e-09,1.1266158035750267e-09,3.2013709577296835e-08,7.712457491537539e-09,1.9253376775146086e-08,4.341920376712014e-08,2.726860794156519e-08,3.1474374928898603e-09,4.924083289316577e-09,3.0651014959359063e-09,1.256418094062008e-07,1.5560921261147564e-08,1.327241630284772e-07,1.6554400283548815e-07,2.563906599142333e-07,7.025321969432541e-08,2.1388004137268416e-08,1.2199209646850708e-07,2.020289207325746e-07,1.8429209997902258e-07,4.946835094115234e-07,2.1147874281099988e-07,4.2131668001546765e-08,4.869454709663931e-08,9.855184643977815e-08,1.7695753688736852e-07,1.5041593171014523e-07,6.665522191215356e-07,4.5641390567857575e-07,1.3906857914886707e-07,8.994560859464709e-08,6.329133710567142e-08,8.1576661356733e-08,3.760316879811861e-07,8.219665922360214e-07,2.9440798467066665e-07,1.203779872328202e-07,1.3521865710996744e-07,2.5619935674780476e-07,1.2295529661621904e-06,6.098175985753297e-07,3.0131750914094784e-07,1.539374373377087e-07,3.505922089370701e-07,1.4016164280163475e-06,4.7536705367262606e-07,3.176058741376426e-07,3.063707223348899e-07,3.1472344916980953e-07,8.453746889479278e-07,1.169081456811574e-06,LC_V20_H2p5_T7,1.4016164280163475e-06
87,splash,5.996335372430303e-05,3.619220908404704e-05,6.353618382822923e-05,3.552651272030941e-05,7.236341854965761e-06,7.405145959021167e-06,0.00010235988258512104,8.009333867088357e-05,1.5145892257377082e-05,0.00012850147581050652,1.4131703959967266e-05,2.612824986550678e-05,1.7866410867970578e-05,0.0001684779550247383,7.379122749076151e-05,4.505785823956525e-05,0.00021797860775879494,1.191677683307044e-05,7.022907857974554e-05,1.949658136880718e-05,0.00019212280080037903,4.6212595880173116e-05,0.00011683327932460098,0.00026191040439174456,0.0001659700034820141,1.9011515796546487e-05,3.0040622128805436e-05,1.8619658027304482e-05,0.0003188316921206796,3.943627430925184e-05,0.00034003410025516904,0.00042238813161036377,0.0006601091380312028,0.00018153844885468375,5.5034370564610384e-05,0.00029684032597211376,0.0004954527677992332,0.00045110355613525244,0.0012194749771191787,0.0005236056448003517,0.00010498232331775873,0.00012108598254302277,0.00018976214827066197,0.00034200629793307665,0.0002908517283930752,0.0012936842014875673,0.0008895890461528282,0.0002724515327328792,0.00017596212551544078,0.00012440268059820848,0.00012676277415365222,0.0005874745381764415,0.0012901215835922103,0.00046500061368440405,0.0001898584519637894,0.00021432857664650047,0.00027294202613282814,0.0013166458364853493,0.0006557839778465608,0.00032527729345974626,0.00016664613771524064,0.0003126400195970889,0.001251064934323513,0.0004270598247111108,0.00028648192558217107,0.00028064330882950235,0.00028990078955082603,0.0007821167750486707,0.0009576112046849546,LC_V18_H2p0_T7,0.0013166458364853493
88,atmospheric,3.2175008564302824e-09,4.322404609206934e-10,7.587251766996256e-10,4.239739812684889e-10,8.620265103715871e-11,8.838018460811948e-11,2.2129508558357573e-09,1.731365122066414e-09,3.249800726189056e-10,2.762963979372912e-09,3.0378736788736367e-10,5.587093899491175e-10,3.8211184102634064e-10,1.0474722902477497e-08,4.5932376446210925e-09,2.7443836186531154e-09,1.3378393446306946e-08,7.345015946007702e-10,4.2631468825322735e-09,1.187857534501484e-09,3.375621620907125e-08,8.127190147473055e-09,2.0308994261556526e-08,4.582479457213141e-08,2.876417268481525e-08,3.3231651954669062e-09,5.1989284461615605e-09,3.2380515106397484e-09,1.2184635553856995e-07,1.5077788008596524e-08,1.287819865980668e-07,1.605096294821471e-07,2.485639486755372e-07,6.803803465054278e-08,2.0690527996898428e-08,1.0411397903058513e-07,1.722782937607517e-07,1.5718366762096303e-07,4.2181144239484884e-07,1.8015498302143642e-07,3.58623614022424e-08,4.1444040097267655e-08,8.490570139344607e-08,1.5227713664037858e-07,1.295533202453737e-07,5.738081147975176e-07,3.931150556219236e-07,1.1986882777199648e-07,7.748052783356624e-08,5.4548996653515326e-08,7.079010202722656e-08,3.2501310564773786e-07,7.083871939189447e-07,2.532795886383039e-07,1.0363313025167785e-07,1.1601929745681852e-07,2.3633583053996646e-07,1.1316145177397367e-06,5.601870469675543e-07,2.7627225408175853e-07,1.4052033912654043e-07,3.20568939995132e-07,1.2767984076879617e-06,4.336361341450128e-07,2.897693996134659e-07,2.802396530400464e-07,2.881043919339142e-07,7.729156132649451e-07,1.0559627864113944e-06,LC_V20_H2p5_T7,1.2767984076879617e-06
89,splash,6.088712818591117e-05,4.303958657971866e-05,7.567139921730489e-05,4.221835786499081e-05,8.614165249314641e-06,8.789368431609987e-06,0.00010938875135827329,8.562829873467915e-05,1.6163746004150023e-05,0.00013732787374554794,1.5107746894024702e-05,2.790258704440071e-05,1.9091613987986976e-05,0.0001758141243121695,7.703505582731248e-05,4.706413993737678e-05,0.00022760258034978365,1.2444536116687936e-05,7.337864799507015e-05,2.0370604901350614e-05,0.0001951289680276772,4.6980851935394654e-05,0.00011817982807324986,0.0002654604809140924,0.0001677683989320559,1.927937813819283e-05,3.036286686656462e-05,1.8850772499352976e-05,0.0003360191686129292,4.153709650537729e-05,0.00035935325696363307,0.0004460208852415606,0.0006982943279645999,0.000192197962582264,5.8241342605999106e-05,0.00032829947248929633,0.0005485259514295478,0.0004992162856367896,0.0013511052721930437,0.0005803131865565698,0.00011653096319972603,0.00013420697428977098,0.00020988995351643348,0.0003780265520723327,0.0003215134955110995,0.0014292960090076603,0.000982863027796206,0.0003009737270187491,0.000194449290612698,0.00013744245953340372,0.00014006569334987202,0.0006498724451885012,0.001429419772624227,0.0005153309281728603,0.00021065157177310143,0.0002378989280446777,0.00031241952703417073,0.0015063736642650376,0.0007493148377899605,0.0003715354046246952,0.00019022596746146587,0.0003488167943959607,0.0013951833295854572,0.00047599745830025916,0.00031918203953233833,0.00031783507939839377,0.00032853652278271695,0.0008873325853008311,0.0010996209939690227,LC_V18_H2p0_T7,0.0015063736642650376
90,atmospheric,3.8323651389747005e-09,6.679878412859788e-10,1.1781160242437742e-09,6.538528069642634e-10,1.337653785537909e-10,1.3578677421770152e-10,2.4494928001276766e-09,1.917629510518215e-09,3.59500769824267e-10,3.0582681198085093e-09,3.363657935793645e-10,6.17993850711548e-10,4.227106344193455e-10,1.0717082924420384e-08,4.703545332431541e-09,2.809742193084837e-09,1.3709119733902304e-08,7.533308600208596e-10,4.37728307581515e-09,1.2199003297640599e-09,3.056420152545311e-08,7.3747745224935745e-09,1.822946172134548e-08,4.1274287911602545e-08,2.574651075124853e-08,2.9990138675998776e-09,4.651885823007875e-09,2.9107543226155347e-09,1.2647926068878477e-07,1.565315945702428e-08,1.336192418445924e-07,1.6645218104611738e-07,2.5767810843749165e-07,7.052773140137197e-08,2.1464069911301508e-08,1.2127458372551014e-07,2.0087150640834075e-07,1.8306275374937498e-07,4.915825171830156e-07,2.0993374546080666e-07,4.183384241709019e-08,4.830434587674123e-08,9.773666895930473e-08,1.7509833102375775e-07,1.4892150696920437e-07,6.587916365535155e-07,4.50864601648416e-07,1.3734904307606268e-07,8.875497010652186e-08,6.244411719944642e-08,8.171950122377191e-08,3.7674091289192516e-07,8.245537692323694e-07,2.9613795281945465e-07,1.2109511199613255e-07,1.3597409096541902e-07,2.6987260310398e-07,1.291408244516858e-06,6.386634207974758e-07,3.140937554906822e-07,1.599342110081491e-07,3.6395129618206864e-07,1.4471752998707039e-06,4.904601168982169e-07,3.2658600194836854e-07,3.351945184235834e-07,3.4407100534126124e-07,9.252466925730908e-07,1.3595391809742125e-06,LC_V20_H2p5_T7,1.4471752998707039e-06
