node,sub_joint_id,plane_id,family,type_label,brace_member,brace_end,chord_t_scenario,direction,treatment,environment,category,D_life,D_life_seed_std,D_life_min,D_life_max,life_years,worst_side,worst_position,worst_segment,n_bins_used
30,"(30, 0)",0,K,K,99,1,single,,K,free_corrosion,T,3.3757822076495123,0.15046671057315078,2.267449386853747,4.538870772398061,7.405691025727334,chord,7,,69
30,"(30, 0)",0,K,K,99,1,single,,Y,free_corrosion,T,15.200634557277509,0.6770943768171104,10.408488100460207,20.481894317060384,1.6446681818313245,chord,7,,69
31,"(31, 1)",1,TY,Y,90,2,single,,TY,air,T,0.3414262560722422,0.03594771534758649,0.15654210725801807,0.5980301322450361,73.22225386998434,chord,7,,69
31,"(31, 0)",0,TY,Y,98,2,single,,TY,air,T,1.5350479293315358,0.1275589346576655,0.7788884770058433,2.419681775353204,16.286136427601125,chord,7,,69
33,"(33, 0)",0,K,K,54,2,single,,K,seawater_cp,T,0.17513028378907902,0.015980409046187256,0.08690980982754944,0.29308804668346,142.75086786308844,chord,3,,69
33,"(33, 0)",0,K,K,54,2,single,,Y,seawater_cp,T,1.2904427504928258,0.14437255426926976,0.6457374611449637,2.3602209422443075,19.373195742664592,chord,3,,69
33,"(33, 1)",1,K,K,68,2,single,,K,seawater_cp,T,0.3297874965961119,0.029133898894317244,0.1611079386249581,0.5379895041492386,75.8063912611499,chord,7,,69
33,"(33, 1)",1,K,K,68,2,single,,Y,seawater_cp,T,7.638774294419402,0.6327851732697332,3.9385881707757617,12.056627876635847,3.2727763691439407,chord,7,,69
33,"(33, 0)",0,K,K,71,1,single,,K,seawater_cp,T,0.05783084678930075,0.006445902255639816,0.03262822586748796,0.1055271637277005,432.2952435935148,chord,7,,69
33,"(33, 0)",0,K,K,71,1,single,,Y,seawater_cp,T,0.5493739260714523,0.06810614700244817,0.2946019069196124,1.0433168321622415,45.50634606701095,chord,7,,69
33,"(33, 1)",1,K,K,81,1,single,,K,seawater_cp,T,0.15656162238553956,0.014125010202769708,0.07684129606828817,0.25389390097000347,159.6815338208265,chord,7,,69
33,"(33, 1)",1,K,K,81,1,single,,Y,seawater_cp,T,2.857007283206611,0.2598355955947496,1.4091162335696603,4.629196152502174,8.750415214882064,chord,7,,69
34,"(34, 0)",0,K,K,70,2,single,,K,free_corrosion,T,2.938880343032642,0.12390838436584141,1.9884775066090765,3.957894627440528,8.506640993148569,chord,3,,69
34,"(34, 0)",0,K,K,70,2,single,,Y,free_corrosion,T,7.538903850399121,0.3545200456970913,5.1314400363635135,10.46367635960376,3.3161319597777417,chord,3,,69
34,"(34, 1)",1,K,K,84,2,single,,K,free_corrosion,T,3.015307845819306,0.14282589928920747,2.01793044935196,4.141629517303658,8.291027410240135,chord,3,,69
34,"(34, 1)",1,K,K,84,2,single,,Y,free_corrosion,T,16.199740733614743,0.7439113528027206,11.110755280703028,21.94773064511853,1.543234574620356,chord,3,,69
