member_id,member_class,year,D_fatigue,t_mm,past_static_cutoff
19,leg,48.0,0.1301885272029392,6.200000000000007,True
19,leg,49.0,0.1334099512632512,5.600000000000004,True
19,leg,50.0,0.13664359125017705,5.000000000000004,True
19,leg,51.0,0.13988924775744666,4.400000000000005,True
19,leg,52.0,0.14314672848790536,3.8000000000000047,True
19,leg,53.0,0.1464158478679367,3.200000000000008,True
19,leg,54.0,0.14969642668969368,2.600000000000005,True
19,leg,55.0,0.1529882917786541,2.0000000000000018,True
19,leg,56.0,0.15629127568427878,1.3999999999999986,True
19,leg,57.0,0.15960521639178213,0.800000000000009,True
22,leg,0.0,0.0,35.0,False
22,leg,1.0,0.0024221228007079,34.4,False
22,leg,2.0,0.0055099156962110495,33.800000000000004,False
22,leg,3.0,0.008911413880093423,33.2,False
22,leg,4.0,0.012534117167998253,32.6,False
22,leg,5.0,0.01633072990478537,32.0,False
22,leg,6.0,0.02027194459298648,31.400000000000006,False
22,leg,7.0,0.024337620656164762,30.8,False
22,leg,8.0,0.028512975849910513,30.200000000000003,False
22,leg,9.0,0.03278665198936738,29.600000000000005,False
22,leg,10.0,0.03714962140097186,29.000000000000004,False
22,leg,11.0,0.04159451928070866,28.400000000000002,False
22,leg,12.0,0.04611521169487028,27.800000000000004,False
22,leg,13.0,0.05070650301539205,27.200000000000003,False
22,leg,14.0,0.05536393036002979,26.6,False
22,leg,15.0,0.06008361471310535,26.000000000000004,False
22,leg,16.0,0.0648621503150842,25.400000000000006,False
22,leg,17.0,0.06969652068062679,24.800000000000004,False
22,leg,18.0,0.0745840336293546,24.200000000000006,False
22,leg,19.0,0.07952227019801827,23.6,False
22,leg,20.0,0.08450904388732432,23.000000000000004,False
22,leg,21.0,0.08954236773643684,22.400000000000002,False
22,leg,22.0,0.09462042741769658,21.800000000000004,False
22,leg,23.0,0.09974155902525747,21.200000000000003,False
22,leg,24.0,0.10490423056890405,20.60000000000001,False
22,leg,25.0,0.11010702642537631,20.000000000000004,False
22,leg,26.0,0.11534863417446312,19.400000000000006,False
22,leg,27.0,0.12062783337593319,18.800000000000004,False
22,leg,28.0,0.1259434859394859,18.2,False
22,leg,29.0,0.1312945278124996,17.600000000000005,False
22,leg,30.0,0.1366799617658034,17.000000000000004,False
22,leg,31.0,0.1420988511004924,16.400000000000006,False
22,leg,32.0,0.14755031413214562,15.800000000000004,False
22,leg,33.0,0.15303351933501816,15.200000000000001,False
22,leg,34.0,0.15854768104955197,14.600000000000005,False
22,leg,35.0,0.16409205567314394,14.000000000000002,False
22,leg,36.0,0.16966593826745996,13.400000000000006,False
22,leg,37.0,0.1752686595263974,12.800000000000002,False
22,leg,38.0,0.18089958305761308,12.200000000000003,False
22,leg,39.0,0.1865581029377616,11.600000000000007,False
22,leg,40.0,0.19224364150755177,11.000000000000004,False
22,leg,41.0,0.19795564737766846,10.400000000000006,False
22,leg,42.0,0.2036935936207283,9.800000000000002,False
22,leg,43.0,0.2094569761278833,9.200000000000003,False
22,leg,44.0,0.21524531211158765,8.600000000000003,False
22,leg,45.0,0.22105813873849237,8.000000000000004,True
22,leg,46.0,0.22689501187850927,7.400000000000004,True
22,leg,47.0,0.23275550495785566,6.800000000000004,True
22,leg,48.0,0.2386392079054022,6.200000000000007,True
22,leg,49.0,0.2445457261829432,5.600000000000004,True
22,leg,50.0,0.25047467989112476,5.000000000000004,True
22,leg,51.0,0.2564257029437287,4.400000000000005,True
22,leg,52.0,0.26239844230384557,3.8000000000000047,True
22,leg,53.0,0.26839255727619443,3.200000000000008,True
22,leg,54.0,0.2744077188504778,2.600000000000005,True
22,leg,55.0,0.28044360909121313,2.0000000000000018,True
22,leg,56.0,0.28649992056996276,1.3999999999999986,True
22,leg,57.0,0.29257635583631225,0.800000000000009,True
23,leg,0.0,0.0,35.0,False
23,leg,1.0,0.001601059379391,34.4,False
23,leg,2.0,0.0036414206395967525,33.800000000000004,False
23,leg,3.0,0.00588874247642867,33.2,False
23,leg,4.0,0.008281981571180045,32.6,False
23,leg,5.0,0.01078992976186796,32.0,False
23,leg,6.0,0.013393249913750195,31.400000000000006,False
23,leg,7.0,0.016078654036318536,30.8,False
23,leg,8.0,0.01883638984178483,30.200000000000003,False
23,leg,9.0,0.021658964308297907,29.600000000000005,False
23,leg,10.0,0.02454042207329648,29.000000000000004,False
23,leg,11.0,0.027475904889106968,28.400000000000002,False
23,leg,12.0,0.030461366577021247,27.800000000000004,False
23,leg,13.0,0.0334933799901348,27.200000000000003,False
23,leg,14.0,0.03656900138647979,26.6,False
23,leg,15.0,0.039685672201965616,26.000000000000004,False
23,leg,16.0,0.042841146073830286,25.400000000000006,False
23,leg,17.0,0.04603343343369006,24.800000000000004,False
23,leg,18.0,0.0492607586450199,24.200000000000006,False
23,leg,19.0,0.052521526299296024,23.6,False
23,leg,20.0,0.055814294330612794,23.000000000000004,False
23,leg,21.0,0.05913775229466201,22.400000000000002,False
23,leg,22.0,0.06249070361952989,21.800000000000004,False
23,leg,23.0,0.06587205095324447,21.200000000000003,False
23,leg,24.0,0.06928078395573302,20.60000000000001,False
23,leg,25.0,0.07271596904190272,20.000000000000004,False
23,leg,26.0,0.07617674069797796,19.400000000000006,False
23,leg,27.0,0.0796622940782126,18.800000000000004,False
23,leg,28.0,0.08317187865250908,18.2,False
23,leg,29.0,0.08670479272337146,17.600000000000005,False
23,leg,30.0,0.09026037866720302,17.000000000000004,False
23,leg,31.0,0.0938380187831912,16.400000000000006,False
23,leg,32.0,0.0974371316550197,15.800000000000004,False
23,leg,33.0,0.10105716894793883,15.200000000000001,False
23,leg,34.0,0.10469761257743174,14.600000000000005,False
23,leg,35.0,0.10835797219666005,14.000000000000002,False
23,leg,36.0,0.11203778295868118,13.400000000000006,False
23,leg,37.0,0.11573660351656244,12.800000000000002,False
23,leg,38.0,0.11945401423033272,12.200000000000003,False
23,leg,39.0,0.12318961555448076,11.600000000000007,False
23,leg,40.0,0.12694302658364223,11.000000000000004,False
23,leg,41.0,0.13071388373737736,10.400000000000006,False
23,leg,42.0,0.13450183956765807,9.800000000000002,False
23,leg,43.0,0.1383065616749582,9.200000000000003,False
23,leg,44.0,0.1421277317207532,8.600000000000003,False
23,leg,45.0,0.1459650445258515,8.000000000000004,False
23,leg,46.0,0.14981820724535067,7.400000000000004,True
23,leg,47.0,0.15368693861217783,6.800000000000004,True
23,leg,48.0,0.1575709682421713,6.200000000000007,True
23,leg,49.0,0.16147003599451606,5.600000000000004,True
23,leg,50.0,0.16538389138208096,5.000000000000004,True
23,leg,51.0,0.16931229302684173,4.400000000000005,True
23,leg,52.0,0.1732550081561242,3.8000000000000047,True
23,leg,53.0,0.17721181213587944,3.200000000000008,True
23,leg,54.0,0.18118248803762024,2.600000000000005,True
23,leg,55.0,0.18516682623601086,2.0000000000000018,True
23,leg,56.0,0.18916462403442177,1.3999999999999986,True
23,leg,57.0,0.19317568531603993,0.800000000000009,True
26,leg,0.0,0.0,35.0,False
26,leg,1.0,0.0019354139183067,34.4,False
26,leg,2.0,0.004402694091554203,33.800000000000004,False
26,leg,3.0,0.007120618961497274,33.2,False
26,leg,4.0,0.010015281527356775,32.6,False
